coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
459118,/coach/459118/jesper-sorensen/,J. Sørensen,Jesper Sørensen,1973-06-10,Denmark,https://cdn.sportmonks.com/images/soccer/players/14/459118.png,https://cdn.sofifa.net/flags/dk.png
459149,/coach/459149/mircea-lucescu/,M. Lucescu,Mircea Lucescu,1945-07-29,Romania,https://cdn.sportmonks.com/images/soccer/players/13/459149.png,https://cdn.sofifa.net/flags/ro.png
459182,/coach/459182/pascal-jansen/,P. Jansen,Pascal Jansen,1973-01-27,Netherlands,https://cdn.sportmonks.com/images//soccer/coaches/14/459182.png,https://cdn.sofifa.net/flags/nl.png
459237,/coach/459237/vladan-milojevic/,V. Milojević,Vladan Milojević,1970-03-09,Serbia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/rs.png
459363,/coach/459363/leontin-florian-grozavu/,L. Grozavu,Leontin Florian Grozavu,1967-08-16,Romania,https://cdn.sportmonks.com/images/soccer/players/3/459363.png,https://cdn.sofifa.net/flags/ro.png
459371,/coach/459371/stefan-kramer/,S. Krämer,Stefan Krämer,1967-03-23,Germany,https://cdn.sportmonks.com/images/soccer/players/11/459371.png,https://cdn.sofifa.net/flags/de.png
459553,/coach/459553/flavius-vladimir-stoican/,F. Stoican,Flavius Vladimir Stoican,1976-11-24,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
459596,/coach/459596/claus-dieter-wollitz/,C. Wollitz,Claus-Dieter Wollitz,1965-07-19,Germany,https://cdn.sportmonks.com/images/soccer/players/12/459596.png,https://cdn.sofifa.net/flags/de.png
459614,/coach/459614/leonardo-alfredo-ramos-giro/,L. Ramos Giró,Leonardo Alfredo Ramos Giró,1969-09-11,Uruguay,https://cdn.sportmonks.com/images/soccer/players/30/459614.png,https://cdn.sofifa.net/flags/uy.png
459651,/coach/459651/matjaz-kek/,M. Kek,Matjaž Kek,1961-09-09,Slovenia,https://cdn.sportmonks.com/images/soccer/players/3/459651.png,https://cdn.sofifa.net/flags/si.png
459717,/coach/459717/bernd-hollerbach/,B. Hollerbach,Bernd Hollerbach,1969-12-08,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
459829,/coach/459829/toni-korkeakunnas/,T. Korkeakunnas,Toni Korkeakunnas,1968-05-15,Finland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fi.png
460024,/coach/460024/laurentiu-aurelian-reghecampf/,L. Reghecampf,Laurențiu Aurelian Reghecampf,1975-09-19,Romania,https://cdn.sportmonks.com/images/soccer/players/24/460024.png,https://cdn.sofifa.net/flags/ro.png
460096,/coach/460096/francisco-escriba-segura/,F. Escriba Segura,Francisco Escriba Segura,1965-05-03,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
460151,/coach/460151/philippe-hinschberger/,P. Hinschberger,Philippe Hinschberger,1959-11-19,France,https://cdn.sportmonks.com/images/soccer/players/23/460151.png,https://cdn.sofifa.net/flags/fr.png
460152,/coach/460152/pedro-miguel-marques-da-costa-filipe/,P. Marques da Costa Filipe,Pedro Miguel Marques da Costa Filipe,1980-12-14,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
460156,/coach/460156/rudiger-rehm/,R. Rehm,Rüdiger Rehm,1978-11-22,Germany,https://cdn.sportmonks.com/images/soccer/players/28/460156.png,https://cdn.sofifa.net/flags/de.png
460197,/coach/460197/christian-streich/,C. Streich,Christian Streich,1965-06-11,Germany,https://cdn.sportmonks.com/images/soccer/players/5/460197.png,https://cdn.sofifa.net/flags/de.png
460205,/coach/460205/jens-hartel/,J. Härtel,Jens Härtel,1969-06-07,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
460239,/coach/460239/daniel-alejandro-farias-acosta/,D. Farías Acosta,Daniel Alejandro Farías Acosta,1981-09-28,Venezuela,https://cdn.sportmonks.com/images/soccer/players/15/460239.png,https://cdn.sofifa.net/flags/ve.png
460255,/coach/460255/torsten-lieberknecht/,T. Lieberknecht,Torsten Lieberknecht,1973-08-01,Germany,https://cdn.sportmonks.com/images/soccer/players/31/460255.png,https://cdn.sofifa.net/flags/de.png
460266,/coach/460266/florian-kohfeldt/,F. Kohfeldt,Florian Kohfeldt,1982-10-05,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
460370,/coach/460370/diego-martin-cocca-pera/,D. Cocca Pera,Diego Martín Cocca Pera,1972-02-11,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
460391,/coach/460391/jens-gustafsson/,J. Gustafsson,Jens Gustafsson,1978-10-15,Sweden,https://cdn.sportmonks.com/images/soccer/players/7/460391.png,https://cdn.sofifa.net/flags/se.png
460450,/coach/460450/taskin-aksoy/,T. Aksoy,Taşkın Aksoy,1967-06-13,Turkey,https://cdn.sportmonks.com/images/soccer/players/2/460450.png,https://cdn.sofifa.net/flags/tr.png
460451,/coach/460451/patrick-vieira/,P. Vieira,Patrick Vieira,1976-06-23,France,https://cdn.sportmonks.com/images//soccer/coaches/3/460451.png,https://cdn.sofifa.net/flags/fr.png
460467,/coach/460467/thorsten-fink/,T. Fink,Thorsten Fink,1967-10-29,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
460535,/coach/460535/daniel-farke/,D. Farke,Daniel Farke,1976-10-30,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
460565,/coach/460565/dorival-silvestre-junior/,D. Silvestre Júnior,Dorival Silvestre Júnior,1962-04-25,Brazil,https://cdn.sportmonks.com/images/soccer/players/21/460565.png,https://cdn.sofifa.net/flags/br.png
460566,/coach/460566/zoran-barisic/,Z. Barišić,Zoran Barišić,1970-05-22,Austria,https://cdn.sportmonks.com/images/soccer/players/22/460566.png,https://cdn.sofifa.net/flags/at.png
460597,/coach/460597/abdullah-mucip-avci/,A. Avcı,Abdullah Mucip Avcı,1963-07-31,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
460941,/coach/460941/nelson-baptista-junior/,N. Baptista Júnior,Nélson Baptista Júnior,1950-07-22,Brazil,https://cdn.sportmonks.com/images/soccer/players/13/460941.png,https://cdn.sofifa.net/flags/br.png
460980,/coach/460980/huseyin-eroglu/,H. Eroğlu,Hüseyin Eroğlu,1972-11-02,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
461025,/coach/461025/toru-oniki/,T. Oniki,Toru Oniki,1974-04-20,Japan,https://cdn.sportmonks.com/images/soccer/players/1/461025.png,https://cdn.sofifa.net/flags/jp.png
461203,/coach/461203/murat-yakin/,M. Yakin,Murat Yakin,1974-09-15,Switzerland,https://cdn.sportmonks.com/images/soccer/players/19/461203.png,https://cdn.sofifa.net/flags/ch.png
462195,/coach/462195/moreno-longo/,M. Longo,Moreno Longo,1976-02-14,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
462411,/coach/462411/ricardo-rodriguez-suarez/,R. Rodríguez Suárez,Ricardo Rodríguez Suárez,1974-04-03,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
463146,/coach/463146/daniel-antonio-lopes-ramos/,D. Lopes Ramos,Daniel António Lopes Ramos,1970-12-25,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
463191,/coach/463191/nenad-bjelica/,N. Bjelica,Nenad Bjelica,1971-08-20,Croatia,https://cdn.sportmonks.com/images/soccer/players/23/463191.png,https://cdn.sofifa.net/flags/hr.png
463195,/coach/463195/peter-pacult/,P. Pacult,Peter Pacult,1959-10-28,Austria,https://cdn.sportmonks.com/images/soccer/players/27/463195.png,https://cdn.sofifa.net/flags/at.png
464141,/coach/464141/luis-manuel-ribeiro-de-castro/,L. Ribeiro de Castro,Luís Manuel Ribeiro de Castro,1961-09-03,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
464277,/coach/464277/claudinei-dos-santos-oliveira/,C. dos Santos Oliveira,Claudinei dos Santos Oliveira,1969-09-29,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
464744,/coach/464744/olivier-dalloglio/,O. Dall’Oglio,Olivier Dall’Oglio,1964-05-16,France,https://cdn.sportmonks.com/images/soccer/players/8/464744.png,https://cdn.sofifa.net/flags/fr.png
464864,/coach/464864/nicolas-usai/,N. Usaï,Nicolas Usaï,1974-05-01,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
464975,/coach/464975/francisco-javier-rodriguez-vilchez/,F. Rodríguez Vílchez,Francisco Javier Rodríguez Vílchez,1978-06-17,Spain,https://cdn.sportmonks.com/images//soccer/coaches/15/464975.png,https://cdn.sofifa.net/flags/es.png
465167,/coach/465167/sabri-lamouchi/,S. Lamouchi,Sabri Lamouchi,1971-11-09,France,https://cdn.sportmonks.com/images/soccer/players/15/465167.png,https://cdn.sofifa.net/flags/fr.png
465296,/coach/465296/andreas-alm/,A. Alm,Andreas Alm,1973-06-19,Sweden,https://cdn.sportmonks.com/images/soccer/players/16/465296.png,https://cdn.sofifa.net/flags/se.png
465612,/coach/465612/miguel-angel-russo/,M. Russo,Miguel Ángel Russo,1956-04-09,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
465797,/coach/465797/pablo-adrian-guede-barriero/,P. Guede Barriero,Pablo Adrián Guede Barriero,1974-11-11,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
465881,/coach/465881/woe-ryong-chang/,W. Chang,Woe-Ryong Chang,1959-04-05,Korea Republic,https://cdn.sportmonks.com/images/soccer/players/25/465881.png,https://cdn.sofifa.net/flags/kr.png
465900,/coach/465900/vincenzo-vivarini/,V. Vivarini,Vincenzo Vivarini,1966-03-05,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
465969,/coach/465969/sung-hwan-cho/,S. Cho,Sung-Hwan Cho,1970-10-16,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
466317,/coach/466317/jose-flavio-torres-diaz/,J. Torres Díaz,José Flavio Torres Díaz,1964-02-05,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
466541,/coach/466541/diego-martinez-penas/,D. Martínez Penas,Diego Martínez Penas,1980-12-16,Spain,https://cdn.sportmonks.com/images//soccer/coaches/13/466541.png,https://cdn.sofifa.net/flags/es.png
466572,/coach/466572/santiago-escobar-saldarriaga/,S. Escobar Saldarriaga,Santiago Escobar Saldarriaga,1964-01-13,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
466678,/coach/466678/roberto-venturato/,R. Venturato,Roberto Venturato,1963-04-14,Australia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/au.png
467354,/coach/467354/naoki-soma/,N. Soma,Naoki Soma,1971-07-19,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
467441,/coach/467441/hernan-torres-oliveros/,H. Torres Oliveros,Hernán Torres Oliveros,1961-02-18,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
467464,/coach/467464/gustavo-augusto-poyet-dominguez/,G. Poyet Domínguez,Gustavo Augusto Poyet Domínguez,1967-11-15,Uruguay,https://cdn.sportmonks.com/images/soccer/players/8/467464.png,https://cdn.sofifa.net/flags/uy.png
467859,/coach/467859/jorge-francisco-almiron-quintana/,J. Almirón Quintana,Jorge Francisco Almirón Quintana,1971-06-19,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
467951,/coach/467951/omar-de-felippe/,O. De Felippe,Omar De Felippe,1962-04-03,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
468196,/coach/468196/frank-dario-kudelka/,F. Kudelka,Frank Darío Kudelka,1961-05-12,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
468200,/coach/468200/marcelo-daniel-gallardo/,M. Gallardo,Marcelo Daniel Gallardo,1976-01-18,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
468236,/coach/468236/nestor-raul-gorosito/,N. Gorosito,Néstor Raúl Gorosito,1964-05-14,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
468348,/coach/468348/martin-palermo/,M. Palermo,Martín Palermo,1973-11-07,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
468897,/coach/468897/fernando-jubero-carmona/,F. Jubero Carmona,Fernando Jubero Carmona,1974-02-27,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
469995,/coach/469995/gaute-ugelstad-helstrup/,G. Helstrup,Gaute Ugelstad Helstrup,1976-05-15,Norway,https://cdn.sportmonks.com/images/soccer/players/11/469995.png,https://cdn.sofifa.net/flags/no.png
470363,/coach/470363/nicolas-ricardo-larcamon/,N. Larcamón,Nicolás Ricardo Larcamón,1984-08-11,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
470838,/coach/470838/helio-cesar-pinto-dos-anjos/,H. Pinto dos Anjos,Hélio César Pinto dos Anjos,1958-03-07,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
470859,/coach/470859/sergio-gabriel-rondina/,S. Rondina,Sergio Gabriel Rondina,1971-11-03,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
470935,/coach/470935/marcelo-fabian-grioni/,M. Grioni,Marcelo Fabián Grioni,1966-07-27,Argentina,https://cdn.sportmonks.com/images/soccer/players/23/470935.png,https://cdn.sofifa.net/flags/ar.png
470943,/coach/470943/ernesto-valverde-tejedor/,E. Valverde,Ernesto Valverde Tejedor,1964-02-09,Spain,https://cdn.sportmonks.com/images/soccer/players/31/470943.png,https://cdn.sofifa.net/flags/es.png
471459,/coach/471459/ismael-rescalvo-sanchez/,I. Rescalvo Sánchez,Ismael Rescalvo Sánchez,1982-03-02,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
471542,/coach/471542/kenta-hasegawa/,K. Hasegawa,Kenta Hasegawa,1965-09-25,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
471757,/coach/471757/miguel-andres-ponce-torres/,M. Ponce Torres,Miguel Andrés Ponce Torres,1971-08-19,Chile,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cl.png
471810,/coach/471810/pablo-andres-sanchez/,P. Sánchez,Pablo Andrés Sánchez,1973-01-03,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
471824,/coach/471824/diego-andres-corredor-hurtado/,D. Corredor Hurtado,Diego Andrés Corredor Hurtado,1981-06-30,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
474327,/coach/474327/jorge-daniel-fossati-lurachi/,J. Fossati Lurachi,Jorge Daniel Fossati Lurachi,1952-11-22,Uruguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/uy.png
474402,/coach/474402/herve-renard/,H. Renard,Hervé Renard,1968-09-30,France,https://cdn.sportmonks.com/images/soccer/players/2/474402.png,https://cdn.sofifa.net/flags/fr.png
474417,/coach/474417/markku-kanerva/,M. Kanerva,Markku Kanerva,1964-05-24,Finland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fi.png
474427,/coach/474427/jan-olof-andersson/,J. Andersson,Jan Olof Andersson,1962-09-29,Sweden,https://cdn.sportmonks.com/images/soccer/players/27/474427.png,https://cdn.sofifa.net/flags/se.png
474428,/coach/474428/bruce-arena/,B. Arena,Bruce Arena,1951-09-21,United States,https://cdn.sportmonks.com/images/soccer/players/28/474428.png,https://cdn.sofifa.net/flags/us.png
474441,/coach/474441/gustavo-enrique-domingo-quinteros-desabato/,G. Quinteros Desábato,Gustavo Enrique Domingo Quinteros Desábato,1965-02-15,Bolivia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/bo.png
474444,/coach/474444/age-fridtjof-hareide/,Å. Fridtjof Hareide,Åge Fridtjof Hareide,1953-09-23,Norway,https://cdn.sportmonks.com/images/soccer/players/12/474444.png,https://cdn.sofifa.net/flags/no.png
474589,/coach/474589/gareth-southgate/,G. Southgate,Gareth Southgate,1970-09-03,England,https://cdn.sportmonks.com/images/soccer/players/29/474589.png,https://cdn.sofifa.net/flags/gb-eng.png
474615,/coach/474615/carlos-manuel-brito-leal-queiroz/,C. Brito Leal Queiróz,Carlos Manuel Brito Leal Queiróz,1953-03-01,Portugal,https://cdn.sportmonks.com/images/soccer/players/23/474615.png,https://cdn.sofifa.net/flags/pt.png
474616,/coach/474616/didier-deschamps/,D. Deschamps,Didier Deschamps,1968-10-15,France,https://cdn.sportmonks.com/images/soccer/players/24/474616.png,https://cdn.sofifa.net/flags/fr.png
474652,/coach/474652/michael-oneill/,M. O'Neill,Michael O'Neill,1969-07-05,Northern Ireland,https://cdn.sportmonks.com/images/soccer/players/28/474652.png,https://cdn.sofifa.net/flags/gb-nir.png
474728,/coach/474728/julen-lopetegui-argote/,J. Lopetegui Argote,Julen Lopetegui Argote,1966-08-28,Spain,https://cdn.sportmonks.com/images/soccer/players/8/474728.png,https://cdn.sofifa.net/flags/es.png
474731,/coach/474731/jose-nestor-pekerman/,J. Pekerman,José Néstor Pekerman,1949-09-03,Argentina,https://cdn.sportmonks.com/images/soccer/players/11/474731.png,https://cdn.sofifa.net/flags/ar.png
474745,/coach/474745/francisco-javier-arce-rolon/,F. Arce Rolón,Francisco Javier Arce Rolón,1971-04-02,Paraguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/py.png
474761,/coach/474761/bernd-storck/,B. Storck,Bernd Storck,1963-01-25,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
474796,/coach/474796/roberto-martinez-montoliu/,R. Martínez Montoliú,Roberto Martínez Montoliú,1973-07-13,Spain,https://cdn.sportmonks.com/images/soccer/players/12/474796.png,https://cdn.sofifa.net/flags/es.png
507784,/coach/507784/luis-miguel-floro-valenca/,L. Floro Valença,Luís Miguel Floro Valença,1989-12-15,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
516577,/coach/516577/greg-vanney/,G. Vanney,Greg Vanney,1974-06-11,United States,https://cdn.sportmonks.com/images//soccer/coaches/1/516577.png,https://cdn.sofifa.net/flags/us.png
516707,/coach/516707/jose-rafael-garcia-torres/,J. García Torres,José Rafael García Torres,1974-08-14,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
518875,/coach/518875/bo-henriksen/,B. Henriksen,Bo Henriksen,1975-02-07,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
523897,/coach/523897/luciano-spalletti/,L. Spalletti,Luciano Spalletti,1959-03-07,Italy,https://cdn.sportmonks.com/images/soccer/players/25/523897.png,https://cdn.sofifa.net/flags/it.png
523898,/coach/523898/manuel-luis-pellegrini-ripamonti/,M. Pellegrini,Manuel Luis Pellegrini Ripamonti,1953-09-16,Chile,https://cdn.sportmonks.com/images/soccer/players/26/523898.png,https://cdn.sofifa.net/flags/cl.png
523905,/coach/523905/rudi-garcia/,R. Garcia,Rudi Garcia,1964-02-20,France,https://cdn.sportmonks.com/images/soccer/players/1/523905.png,https://cdn.sofifa.net/flags/fr.png
523909,/coach/523909/oscar-garcia-junyent/,Ó. García Junyent,Óscar García Junyent,1973-04-26,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
523911,/coach/523911/eddie-howe/,E. Howe,Eddie Howe,1977-11-29,England,https://cdn.sportmonks.com/images//soccer/coaches/7/523911.png,https://cdn.sofifa.net/flags/gb-eng.png
523923,/coach/523923/jorge-fernando-pinheiro-de-jesus/,J. Pinheiro de Jesus,Jorge Fernando Pinheiro de Jesus,1954-07-24,Portugal,https://cdn.sportmonks.com/images/soccer/players/19/523923.png,https://cdn.sofifa.net/flags/pt.png
523928,/coach/523928/sergio-paulo-marceneiro-conceicao/,S. Marceneiro Conceição,Sérgio Paulo Marceneiro Conceição,1974-11-15,Portugal,https://cdn.sportmonks.com/images//soccer/coaches/24/523928.png,https://cdn.sofifa.net/flags/pt.png
523929,/coach/523929/john-van-den-brom/,J. van den Brom,John van den Brom,1966-10-04,Netherlands,https://cdn.sportmonks.com/images/soccer/players/25/523929.png,https://cdn.sofifa.net/flags/nl.png
523931,/coach/523931/jose-luis-mendilibar-etxebarria/,J. Mendilibar Etxebarria,José Luis Mendilibar Etxebarria,1961-03-14,Spain,https://cdn.sportmonks.com/images/soccer/players/27/523931.png,https://cdn.sofifa.net/flags/es.png
523936,/coach/523936/markus-weinzierl/,M. Weinzierl,Markus Weinzierl,1974-12-28,Germany,https://cdn.sportmonks.com/images/soccer/players/0/523936.png,https://cdn.sofifa.net/flags/de.png
523937,/coach/523937/thomas-tuchel/,T. Tuchel,Thomas Tuchel,1973-08-29,Germany,https://cdn.sportmonks.com/images/soccer/players/1/523937.png,https://cdn.sofifa.net/flags/de.png
523946,/coach/523946/chris-hughton/,C. Hughton,Chris Hughton,1958-12-11,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/10/523946.png,https://cdn.sofifa.net/flags/ie.png
523953,/coach/523953/bruno-genesio/,B. Génésio,Bruno Génésio,1966-09-01,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
523954,/coach/523954/riza-calimbay/,R. Çalımbay,Rıza Çalımbay,1963-02-02,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
523959,/coach/523959/luis-enrique-martinez-garcia/,L. Martínez García,Luis Enrique Martínez García,1970-05-08,Spain,https://cdn.sportmonks.com/images/soccer/players/23/523959.png,https://cdn.sofifa.net/flags/es.png
523962,/coach/523962/stale-solbakken/,S. Solbakken,Ståle Solbakken,1968-02-27,Norway,https://cdn.sportmonks.com/images/soccer/players/26/523962.png,https://cdn.sofifa.net/flags/no.png
523972,/coach/523972/henk-fraser/,H. Fraser,Henk Fraser,1966-07-07,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
523983,/coach/523983/graham-alexander/,G. Alexander,Graham Alexander,1971-10-10,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
523984,/coach/523984/simon-grayson/,S. Grayson,Simon Grayson,1969-12-16,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
524009,/coach/524009/jose-bordalas-jimenez/,J. Bordalás Jiménez,José Bordalás Jiménez,1964-03-05,Spain,https://cdn.sportmonks.com/images/soccer/players/9/524009.png,https://cdn.sofifa.net/flags/es.png
524011,/coach/524011/christophe-galtier/,C. Galtier,Christophe Galtier,1966-08-28,France,https://cdn.sportmonks.com/images/soccer/players/11/524011.png,https://cdn.sofifa.net/flags/fr.png
524018,/coach/524018/paulo-manuel-carvalho-de-sousa/,P. Carvalho de Sousa,Paulo Manuel Carvalho de Sousa,1970-08-30,Portugal,https://cdn.sportmonks.com/images/soccer/players/18/524018.png,https://cdn.sofifa.net/flags/pt.png
524027,/coach/524027/derek-adams/,D. Adams,Derek Adams,1975-06-25,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
524030,/coach/524030/vincenzo-montella/,V. Montella,Vincenzo Montella,1974-06-18,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
524071,/coach/524071/pablo-andres-mastroeni/,P. Mastroeni,Pablo Andrés Mastroeni,1976-08-29,United States,https://cdn.sportmonks.com/images//soccer/coaches/7/524071.png,https://cdn.sofifa.net/flags/us.png
524083,/coach/524083/ben-olsen/,B. Olsen,Ben Olsen,1977-05-03,United States,https://cdn.sportmonks.com/images/soccer/players/19/524083.png,https://cdn.sofifa.net/flags/us.png
524143,/coach/524143/juan-maximo-reynoso-guzman/,J. Reynoso Guzmán,Juan Máximo Reynoso Guzmán,1969-12-28,Peru,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pe.png
524176,/coach/524176/jaroslav-silhavy/,J. Šilhavý,Jaroslav Šilhavý,1961-11-03,Czech Republic,https://cdn.sportmonks.com/images/soccer/players/16/524176.png,https://cdn.sofifa.net/flags/cz.png
524208,/coach/524208/steve-evans/,S. Evans,Steve Evans,1962-10-30,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
524236,/coach/524236/darrell-clarke/,D. Clarke,Darrell Clarke,1977-12-16,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
524237,/coach/524237/dean-smith/,D. Smith,Dean Smith,1971-03-19,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
524249,/coach/524249/keith-hill/,K. Hill,Keith Hill,1969-05-17,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
524257,/coach/524257/david-wagner/,D. Wagner,David Wagner,1971-10-19,United States,https://cdn.sportmonks.com/images/soccer/players/1/524257.png,https://cdn.sofifa.net/flags/us.png
524286,/coach/524286/jean-marc-furlan/,J. Furlan,Jean-Marc Furlan,1957-11-20,France,https://cdn.sportmonks.com/images/soccer/players/30/524286.png,https://cdn.sofifa.net/flags/fr.png
524291,/coach/524291/jim-curtin/,J. Curtin,Jim Curtin,1979-06-23,United States,https://cdn.sportmonks.com/images//soccer/coaches/3/524291.png,https://cdn.sofifa.net/flags/us.png
524297,/coach/524297/ralph-hasenhuttl/,R. Hasenhüttl,Ralph Hasenhüttl,1967-08-09,Austria,https://cdn.sportmonks.com/images/soccer/players/9/524297.png,https://cdn.sofifa.net/flags/at.png
524305,/coach/524305/mihailo-petrovic/,M. Petrović,Mihailo Petrović,1957-10-18,Austria,https://cdn.sportmonks.com/images/soccer/players/17/524305.png,https://cdn.sofifa.net/flags/at.png
524310,/coach/524310/michael-appleton/,M. Appleton,Michael Appleton,1975-12-04,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
